Dataset,Sample index,True class,Predicted class,True class name,Predicted class name,Correct,Method,Top features,Jaccard@10,Spearman,Cosine
Fused pseudo sensitivity,176,5,5,MedusaLocker,MedusaLocker,True,SRC,disk__size_delta=0.0489942; memory__path_entropy=0.046624; network__avg_domain_len=0.0465861; disk__parent_is_i386=0.0456309; memory__total_processes=0.0418472; memory__n_created_tmp=0.0415136; memory__path_len=0.0368041; memory__n_created_dll=0.0285076; disk__path_len=0.0170976; memory__modules_count=0.0166184,0.38241758241758245,0.2812337662337662,0.6990466633257124
Fused pseudo sensitivity,177,2,2,Black Suit,Black Suit,True,SHAP,disk__path_len=0.095138; disk__size_delta=0.0721904; disk__parent_size=0.0645502; memory__total_processes=0.0489276; disk__parent_sections=0.0438717; disk__parent_is_i386=0.0373325; memory__path_len=0.00928572; network__mean_domain_entropy=0.00915467; disk__parent_is_dotnet=0.00899142; memory__modules_count=0.00857458,0.694055944055944,0.8333766233766233,0.9923773132510293
Fused pseudo sensitivity,177,2,2,Black Suit,Black Suit,True,LIME,memory__total_processes=0.0280794; disk__parent_is_dotnet=0.0192938; disk__parent_size=0.0187384; disk__path_len=0.0167035; disk__size_delta=0.0119288; memory__n_created_dll=0.0106248; disk__parent_is_i386=0.00769982; disk__parent_sections=0.00678495; memory__modules_count=0.00655277; memory__n_registry_hklm=0.00641989,0.6724941724941724,0.6989610389610389,0.6903486222463427
Fused pseudo sensitivity,177,2,2,Black Suit,Black Suit,True,SRC,memory__path_entropy=0.137485; disk__size_delta=0.125028; network__mean_domain_entropy=0.0981798; disk__path_len=0.0897457; memory__path_len=0.0825381; network__domains_per_conn=0.0822976; memory__n_created_dll=0.0458617; disk__parent_size=0.0457877; memory__n_created_tmp=0.0445035; memory__total_processes=0.0438417,0.6738386613386613,0.6557142857142858,0.8781275958704917
Fused pseudo sensitivity,178,15,15,lumma,lumma,True,SHAP,disk__size_delta=0.23029; memory__total_processes=0.18977; disk__parent_size=0.180179; memory__n_created_dll=0.119967; disk__parent_sections=0.08059; disk__path_len=0.0417524; disk__parent_is_i386=0.0235508; disk__parent_is_dotnet=0.0190282; network__domains_per_conn=0.0129857; network__n_public_ips=0.0125352,0.8484848484848484,0.9516883116883118,0.997372428542616
Fused pseudo sensitivity,178,15,15,lumma,lumma,True,LIME,disk__size_delta=0.0814581; memory__total_processes=0.0799778; disk__parent_size=0.0689988; memory__n_created_dll=0.0297607; disk__parent_sections=0.023211; disk__parent_is_dotnet=0.0222462; network__n_public_ips=0.0136081; network__n_unique_tlds=0.0133763; network__mean_domain_entropy=0.0124358; disk__path_len=0.0104233,0.6097236097236096,0.6734415584415585,0.7305799148559536
Fused pseudo sensitivity,178,15,15,lumma,lumma,True,SRC,memory__modules_count=0.131413; disk__parent_sections=0.0756282; disk__parent_size=0.0735223; disk__size_delta=0.0558907; memory__n_created_dll=0.0533128; network__mean_domain_entropy=0.0403287; memory__path_len=0.0389248; network__avg_domain_len=0.0292492; memory__n_created_tmp=0.0284677; memory__path_entropy=0.0244326,0.5664335664335663,0.5445454545454546,0.8567263827279603
Fused pseudo sensitivity,179,1,1,AsyncRAT,AsyncRAT,True,SHAP,disk__parent_size=0.319026; disk__parent_is_dotnet=0.0928451; disk__size_delta=0.0625781; memory__total_processes=0.0544728; disk__parent_is_i386=0.0469515; memory__n_created_dll=0.0353443; disk__path_len=0.0305081; disk__parent_sections=0.0264729; network__avg_domain_len=0.0204285; network__mean_domain_entropy=0.0130826,0.7163170163170162,0.8502597402597403,0.8471359700613148
Fused pseudo sensitivity,179,1,1,AsyncRAT,AsyncRAT,True,LIME,memory__total_processes=0.0301846; disk__parent_size=0.0204703; memory__n_created_dll=0.0164877; disk__parent_is_dotnet=0.0138473; disk__path_len=0.0122064; memory__n_created_tmp=0.0112673; network__avg_domain_len=0.0106028; network__n_public_ips=0.00770798; memory__modules_count=0.00729768; network__n_unique_ips=0.00663164,0.5506160506160506,0.5257792207792208,0.41358020998384604
Fused pseudo sensitivity,179,1,1,AsyncRAT,AsyncRAT,True,SRC,memory__total_processes=0.196745; disk__path_len=0.108138; memory__n_created_dll=0.107111; disk__parent_sections=0.0590171; memory__n_created_tmp=0.0487129; memory__n_registry_hklm=0.0419413; disk__size_delta=0.0394547; disk__parent_is_dotnet=0.0318771; network__n_public_service_domains=0.0316799; disk__parent_is_gui=0.0277961,0.6046453546453545,0.7292207792207791,0.9557461338251247
Fused pseudo sensitivity,181,14,14,lockbit,lockbit,True,SHAP,memory__total_processes=0.157701; disk__parent_size=0.12716; memory__n_created_dll=0.0939451; disk__parent_is_i386=0.0588762; disk__size_delta=0.0471263; network__avg_domain_len=0.0438704; disk__parent_sections=0.0427777; disk__path_len=0.024473; disk__parent_is_dotnet=0.0232381; network__mean_domain_entropy=0.017934,0.9106060606060605,0.9268831168831169,0.9541777115228081
Fused pseudo sensitivity,181,14,14,lockbit,lockbit,True,LIME,memory__total_processes=0.0796272; disk__parent_size=0.0608965; disk__path_len=0.0380939; memory__n_created_dll=0.0293899; disk__parent_is_i386=0.0158866; network__n_unique_ips=0.0115961; memory__n_created_tmp=0.0108667; disk__size_delta=0.00946639; disk__parent_sections=0.00933291; memory__modules_count=0.00921792,0.5753413253413253,0.5502597402597402,0.6346351677286881
Fused pseudo sensitivity,181,14,14,lockbit,lockbit,True,SRC,network__n_unique_tlds=0.116741; network__avg_domain_len=0.101935; disk__size_delta=0.0951425; memory__modules_count=0.0848888; disk__parent_sections=0.0490934; disk__parent_size=0.048771; network__n_public_service_domains=0.0465916; memory__n_created_dll=0.0458336; memory__total_processes=0.0407775; memory__path_len=0.0345751,0.7044955044955045,0.7961688311688312,0.9355814591130427
Fused pseudo sensitivity,183,5,5,MedusaLocker,MedusaLocker,True,SHAP,disk__parent_is_dotnet=0.090421; disk__parent_size=0.0750675; memory__total_processes=0.0749989; disk__size_delta=0.0580262; memory__n_registry_hklm=0.0505065; memory__path_len=0.0449013; memory__n_created_tmp=0.0435563; disk__parent_is_i386=0.0368815; disk__parent_sections=0.0297177; memory__n_created_dll=0.0273816,0.7678321678321678,0.8514285714285714,0.9531628322821284
Fused pseudo sensitivity,183,5,5,MedusaLocker,MedusaLocker,True,LIME,disk__parent_is_dotnet=0.0370311; memory__total_processes=0.0191375; disk__parent_is_i386=0.0171385; disk__parent_size=0.0159754; memory__n_created_tmp=0.0122039; disk__size_delta=0.012023; memory__n_created_dll=0.0117335; memory__n_registry_hklm=0.0106329; disk__path_len=0.00929057; disk__parent_sections=0.00856474,0.75,0.7765584415584416,0.5906909884116457
Fused pseudo sensitivity,183,5,5,MedusaLocker,MedusaLocker,True,SRC,disk__size_delta=0.167463; network__avg_domain_len=0.114389; network__domains_per_conn=0.0481025; disk__parent_is_i386=0.0453487; disk__parent_is_dotnet=0.0378855; memory__n_created_dll=0.0218443; disk__parent_sections=0.0215422; memory__total_processes=0.0177358; network__mean_domain_entropy=0.0167483; memory__modules_count=0.0148627,0.44032536091359614,0.37675324675324673,0.9290188882889835
Fused pseudo sensitivity,184,1,1,AsyncRAT,AsyncRAT,True,SHAP,disk__parent_size=0.232161; disk__parent_is_dotnet=0.124742; disk__size_delta=0.0639915; memory__total_processes=0.0483506; disk__parent_is_i386=0.0480851; memory__n_created_dll=0.0359587; disk__path_len=0.0341761; network__avg_domain_len=0.0290906; memory__n_created_tmp=0.0271622; disk__parent_sections=0.0263806,0.8454545454545455,0.9174675324675325,0.8988092824513331
Fused pseudo sensitivity,184,1,1,AsyncRAT,AsyncRAT,True,LIME,disk__parent_size=0.0169888; disk__parent_is_dotnet=0.0139584; memory__total_processes=0.0136564; memory__n_created_dll=0.0128004; disk__path_len=0.0121397; disk__parent_is_i386=0.00719036; network__n_public_ips=0.00706504; network__n_unique_ips=0.00552054; memory__modules_count=0.00536766; memory__n_registry_hklm=0.00514268,0.6046453546453545,0.6147402597402598,0.4418277641629196
Fused pseudo sensitivity,184,1,1,AsyncRAT,AsyncRAT,True,SRC,network__mean_domain_entropy=0.113308; network__n_unique_tlds=0.0845444; network__avg_domain_len=0.0692529; memory__total_processes=0.0678268; network__domains_per_conn=0.0395754; memory__path_len=0.0295957; memory__n_created_dll=0.0253802; memory__path_entropy=0.0245051; disk__parent_sections=0.0115918; disk__parent_is_i386=0.0105968,0.4596477052359405,0.3742207792207792,0.7454031226615402
Fused pseudo sensitivity,185,17,17,wannacry,wannacry,True,SHAP,network__avg_domain_len=0.154448; network__n_public_ips=0.147009; network__n_unique_ips=0.142474; memory__total_processes=0.139663; memory__n_created_dll=0.0761792; network__mean_domain_entropy=0.0610341; disk__parent_size=0.0454472; disk__size_delta=0.0394663; disk__parent_is_i386=0.0186404; memory__n_registry_hklm=0.0176227,0.8909090909090909,0.9708441558441561,0.9946106574573207
Fused pseudo sensitivity,185,17,17,wannacry,wannacry,True,LIME,network__n_public_ips=0.18369; network__n_unique_ips=0.180374; memory__total_processes=0.0903765; network__avg_domain_len=0.0640025; memory__n_created_dll=0.0308204; disk__parent_is_i386=0.0244758; disk__parent_size=0.023222; network__mean_domain_entropy=0.0200456; disk__parent_is_dotnet=0.0186123; memory__n_registry_hklm=0.0177961,0.7727272727272727,0.7519480519480519,0.889526775516255
Fused pseudo sensitivity,185,17,17,wannacry,wannacry,True,SRC,disk__parent_size=0.0762601; memory__n_created_dll=0.0530829; network__n_unique_tlds=0.0480141; disk__parent_is_i386=0.0372899; disk__parent_is_dotnet=0.0273268; network__mean_domain_entropy=0.024808; memory__total_processes=0.0241666; network__n_public_service_domains=0.0149374; disk__parent_is_gui=0.0131062; disk__size_delta=0.0120712,0.672011322011322,0.6129220779220779,0.8615350580406368
Fused pseudo sensitivity,189,11,11,Stealc,Stealc,True,SHAP,disk__parent_sections=0.212794; disk__parent_size=0.0784385; disk__path_len=0.0448595; memory__total_processes=0.0436695; disk__parent_is_dotnet=0.0423763; disk__size_delta=0.0419444; network__mean_domain_entropy=0.0315149; network__avg_domain_len=0.0304891; network__n_unique_tlds=0.0279766; network__n_unique_ips=0.0267362,0.75,0.9510389610389609,0.9948129997463253
Fused pseudo sensitivity,189,11,11,Stealc,Stealc,True,LIME,disk__parent_sections=0.0575204; memory__total_processes=0.0402498; network__avg_domain_len=0.0219303; disk__parent_is_dotnet=0.0207348; network__n_unique_ips=0.0169628; network__n_unique_tlds=0.0159835; network__domains_per_conn=0.01499; memory__n_created_tmp=0.0123402; network__mean_domain_entropy=0.0119666; memory__n_created_dll=0.00894466,0.4701465201465201,0.3707238830686222,0.3984368349418267
Fused pseudo sensitivity,189,11,11,Stealc,Stealc,True,SRC,network__domains_per_conn=0.116224; memory__n_created_dll=0.109983; disk__parent_size=0.0711311; memory__n_registry_hklm=0.0613373; disk__size_delta=0.0594365; network__mean_domain_entropy=0.0433041; network__n_unique_tlds=0.0332738; memory__path_len=0.0325174; disk__path_len=0.0274103; disk__parent_is_dotnet=0.0248957,0.4752705627705628,0.20811688311688314,0.6480651781599577
Fused pseudo sensitivity,199,3,3,CoinMiner,CoinMiner,True,SHAP,disk__size_delta=0.0838941; disk__parent_size=0.0735469; memory__n_registry_hklm=0.0659696; memory__total_processes=0.0625287; network__n_public_ips=0.0509861; network__n_unique_ips=0.0483478; disk__parent_is_dotnet=0.0470252; memory__modules_count=0.0317169; disk__parent_sections=0.031241; memory__path_entropy=0.0211944,0.8621212121212121,0.9343506493506493,0.976510768092137
Fused pseudo sensitivity,199,3,3,CoinMiner,CoinMiner,True,LIME,disk__size_delta=0.0364661; disk__parent_size=0.0363719; memory__total_processes=0.0358819; memory__modules_count=0.0236358; disk__parent_is_dotnet=0.0155647; memory__n_created_dll=0.0136331; memory__n_registry_hklm=0.0127559; network__n_unique_ips=0.0102544; network__mean_domain_entropy=0.00801283; memory__path_entropy=0.00726567,0.556110556110556,0.6346103896103895,0.7904595281159372
Fused pseudo sensitivity,199,3,3,CoinMiner,CoinMiner,True,SRC,disk__parent_is_i386=0.64749; network__mean_domain_entropy=0.572568; disk__path_len=0.530578; disk__parent_is_dotnet=0.406164; disk__size_delta=0.331442; memory__path_entropy=0.300599; network__n_public_service_domains=0.276754; network__domains_per_conn=0.254594; disk__parent_is_gui=0.161561; disk__parent_size=0.14556,0.7361804861804863,0.7794805194805194,0.9382849578293968
Fused pseudo sensitivity,200,15,15,lumma,lumma,True,SHAP,memory__total_processes=0.149184; disk__parent_sections=0.0976957; memory__n_created_dll=0.0799423; disk__parent_size=0.059194; disk__size_delta=0.0474837; network__domains_per_conn=0.0326426; disk__parent_is_gui=0.0261966; disk__parent_is_dotnet=0.0223745; disk__parent_is_i386=0.0156354; network__n_public_ips=0.0143225,0.7435897435897436,0.9031818181818181,0.9845366564320382
Fused pseudo sensitivity,200,15,15,lumma,lumma,True,LIME,memory__total_processes=0.0847553; disk__size_delta=0.0804642; disk__parent_size=0.0728259; disk__parent_sections=0.0241478; memory__n_created_dll=0.0234923; disk__parent_is_dotnet=0.0230389; network__n_public_ips=0.0157408; network__n_unique_tlds=0.0114518; network__avg_domain_len=0.0109131; network__domains_per_conn=0.010772,0.6456876456876456,0.7830519480519481,0.9490561289988697
Fused pseudo sensitivity,200,15,15,lumma,lumma,True,SRC,network__avg_domain_len=0.101549; disk__parent_is_i386=0.0976303; memory__modules_count=0.0619602; disk__parent_size=0.0555726; disk__size_delta=0.0540227; memory__n_created_dll=0.0513249; network__mean_domain_entropy=0.0492014; disk__parent_is_gui=0.0438665; memory__path_len=0.0425875; disk__parent_is_dotnet=0.0394388,0.6357475857475857,0.6344155844155844,0.9017675164907033
Fused pseudo sensitivity,201,13,13,agenttesla,agenttesla,True,SHAP,memory__total_processes=0.131586; memory__n_created_dll=0.0738004; disk__parent_is_dotnet=0.0644421; disk__size_delta=0.0341699; network__domains_per_conn=0.0301624; memory__modules_count=0.0263286; disk__parent_size=0.0251816; disk__parent_sections=0.0249869; memory__n_registry_hklm=0.0209097; disk__parent_is_i386=0.017193,0.8254079254079254,0.8849350649350649,0.98404304933128
Fused pseudo sensitivity,201,13,13,agenttesla,agenttesla,True,LIME,memory__total_processes=0.0498404; disk__parent_is_dotnet=0.0329462; disk__size_delta=0.0220056; memory__n_created_dll=0.02181; network__domains_per_conn=0.0179198; network__n_unique_ips=0.010304; network__n_public_ips=0.00967346; disk__parent_sections=0.00773679; network__avg_domain_len=0.00749187; network__mean_domain_entropy=0.0069883,0.5936563436563436,0.5595454545454546,0.6036383153454976
Fused pseudo sensitivity,201,13,13,agenttesla,agenttesla,True,SRC,memory__n_created_tmp=0.110973; network__avg_domain_len=0.107186; disk__parent_size=0.0927896; memory__n_created_dll=0.0637656; network__domains_per_conn=0.0339157; memory__modules_count=0.0290129; memory__path_entropy=0.0282623; memory__n_registry_hklm=0.0259013; disk__size_delta=0.0229369; memory__total_processes=0.0206889,0.6756077256077255,0.658961038961039,0.8272331310298281
Fused pseudo sensitivity,202,0,2,Akira,Black Suit,False,SHAP,disk__parent_size=0.0843212; disk__parent_is_dotnet=0.0809137; disk__size_delta=0.0709907; memory__total_processes=0.0621809; disk__path_len=0.0590599; memory__path_entropy=0.0443755; memory__n_created_dll=0.0399792; disk__parent_is_i386=0.0394902; network__n_public_service_domains=0.0381272; memory__path_len=0.0378487,0.9545454545454545,0.9419480519480521,0.9745405884735782
Fused pseudo sensitivity,202,0,2,Akira,Black Suit,False,LIME,disk__parent_is_dotnet=0.0252959; memory__total_processes=0.0233833; disk__parent_size=0.0138924; network__n_public_service_domains=0.0133074; disk__parent_is_i386=0.0114309; memory__n_created_dll=0.0097095; disk__size_delta=0.00906923; network__n_unique_tlds=0.00789826; network__domains_per_conn=0.00530873; disk__parent_sections=0.00508498,0.6326173826173827,0.603578473662304,0.3951429063093236
Fused pseudo sensitivity,202,0,2,Akira,Black Suit,False,SRC,disk__size_delta=0.0570831; disk__path_len=0.0280093; disk__parent_size=0.0104935; network__domains_per_conn=0.0104719; memory__path_len=0.00883565; memory__path_entropy=0.0065889; network__mean_domain_entropy=0.00621026; disk__parent_is_dotnet=0.00548032; memory__n_created_tmp=0.00435255; disk__parent_is_gui=0.00422341,0.42838827838827837,0.25103896103896106,0.7960094547024203
Fused pseudo sensitivity,203,4,4,Kovter,Kovter,True,SHAP,disk__size_delta=0.161947; disk__parent_size=0.114918; memory__total_processes=0.0782785; disk__parent_is_i386=0.0649693; disk__parent_is_dotnet=0.0371127; disk__parent_sections=0.0355736; network__domains_per_conn=0.0260643; disk__path_len=0.0166241; memory__n_created_tmp=0.0164795; network__n_public_ips=0.0158163,0.7651515151515151,0.9001298701298701,0.9870467151252905
Fused pseudo sensitivity,203,4,4,Kovter,Kovter,True,LIME,memory__total_processes=0.0560093; disk__parent_is_i386=0.0409726; disk__parent_is_dotnet=0.0262277; memory__n_created_dll=0.0261614; network__n_unique_ips=0.0204955; disk__size_delta=0.0196098; disk__parent_size=0.0195648; disk__parent_sections=0.0170384; disk__path_len=0.0170269; network__n_public_ips=0.0162856,0.7568764568764568,0.6048051948051948,0.6868713180918012
Fused pseudo sensitivity,203,4,4,Kovter,Kovter,True,SRC,network__domains_per_conn=0.183684; disk__parent_sections=0.137941; memory__path_len=0.121376; disk__size_delta=0.118846; memory__n_created_tmp=0.105617; network__mean_domain_entropy=0.10458; disk__parent_is_i386=0.0959668; disk__path_len=0.070737; disk__parent_is_dotnet=0.0703266; memory__modules_count=0.0589925,0.7811188811188811,0.8851948051948051,0.978526474444059
Fused pseudo sensitivity,204,16,16,redline,redline,True,SHAP,memory__total_processes=0.190655; memory__n_created_dll=0.118625; disk__size_delta=0.0774637; disk__parent_size=0.0735134; disk__path_len=0.0717206; network__n_unique_ips=0.0388221; network__n_public_ips=0.0383288; disk__parent_sections=0.0382591; disk__parent_is_dotnet=0.0276052; disk__parent_is_i386=0.0270945,0.7192141192141193,0.832012987012987,0.9734531382677503
Fused pseudo sensitivity,204,16,16,redline,redline,True,LIME,memory__total_processes=0.246469; memory__n_created_dll=0.0924775; network__n_public_ips=0.0375142; disk__parent_size=0.0300686; memory__modules_count=0.0287527; network__n_unique_ips=0.0274578; disk__parent_is_i386=0.0246866; network__domains_per_conn=0.02028; memory__n_created_tmp=0.0201591; disk__parent_sections=0.0195445,0.5604395604395603,0.5795454545454546,0.8456580990968655
Fused pseudo sensitivity,204,16,16,redline,redline,True,SRC,disk__parent_size=0.130657; disk__parent_is_dotnet=0.0879379; network__domains_per_conn=0.0799428; network__mean_domain_entropy=0.0797083; disk__path_len=0.0749136; memory__n_registry_hklm=0.0519301; network__n_unique_tlds=0.0468095; memory__total_processes=0.0446249; network__n_public_service_domains=0.0425198; disk__parent_sections=0.0415156,0.5613927738927739,0.42266233766233763,0.829230578072146
Fused pseudo sensitivity,205,4,4,Kovter,Kovter,True,SHAP,disk__parent_is_i386=0.0845469; memory__total_processes=0.0742196; disk__parent_sections=0.0483073; disk__parent_is_dotnet=0.0403358; network__n_public_ips=0.0390967; network__n_unique_ips=0.0378822; disk__parent_size=0.0364086; memory__n_created_tmp=0.036373; memory__n_registry_hklm=0.0355252; memory__n_created_dll=0.0304438,0.9636363636363635,0.9242857142857144,0.9699985255852441
Fused pseudo sensitivity,205,4,4,Kovter,Kovter,True,LIME,memory__total_processes=0.0603473; disk__parent_is_i386=0.0470267; disk__parent_is_dotnet=0.031979; memory__n_created_dll=0.0245255; memory__n_registry_hklm=0.0219299; network__n_unique_ips=0.0195601; disk__parent_size=0.0193354; network__n_public_ips=0.0188321; disk__parent_sections=0.0124071; network__n_public_service_domains=0.00820865,0.6401931401931401,0.5991558441558442,0.7748709958068798
Fused pseudo sensitivity,205,4,4,Kovter,Kovter,True,SRC,network__mean_domain_entropy=0.224273; network__avg_domain_len=0.168728; network__domains_per_conn=0.127925; disk__size_delta=0.11394; disk__parent_size=0.0926326; memory__total_processes=0.047537; memory__n_registry_hklm=0.0348354; memory__path_entropy=0.0342391; disk__path_len=0.028286; disk__parent_sections=0.0268738,0.7298201798201798,0.7866233766233767,0.978480868004624
